0:00:00 5.0007.510.011	1
0:00:00 5.0007.610.011	1
0:00:00 5.0007.510.011	1
0:13:31	5.0007.510.011	2
0:13:31	5.0007.610.011	2
0:13:31	5.0007.610.011	1
0:13:31	5.0007.510.011	1
0:13:31	5.0007.610.011	-3
0:13:32	5.0007.510.011	2
0:13:32	5.0007.610.011	1
0:13:33	5.0007.610.011	3
0:13:33	5.0007.610.011	1
0:13:33	5.0007.510.011	1
0:13:33	5.0007.610.011	1
0:13:33	5.0007.610.011	-2
0:13:33	5.0007.610.011	-2
0:13:34	5.0007.610.011	3
0:13:34	5.0007.510.011	3
0:13:34	5.0007.610.011	1
0:13:35	5.0007.510.011	4
0:13:35	5.0007.510.011	4
0:13:35	5.0007.610.011	2
0:13:35	5.0007.610.011	1
0:13:35	5.0007.510.011	1
0:13:35	5.0007.610.011	-1
0:13:35	5.0007.610.011	-2
0:13:36	5.0007.510.011	1
0:13:36	5.0007.510.011	2
0:13:36	5.0007.510.011	1
0:13:36	5.0007.610.011	3
0:13:36	5.0007.610.011	1
0:13:36	5.0007.510.011	1
0:13:36	5.0007.610.011	-1
0:13:37	5.0007.510.011	2
0:13:37	5.0007.610.011	3
0:13:37	5.0007.510.011	3
0:13:37	5.0007.610.011	1
0:13:37	5.0007.510.011	1
0:13:37	5.0007.610.011	-3
0:13:38	5.0007.610.011	-2
0:13:39	5.0007.510.011	3
0:13:39	5.0007.510.011	2
0:13:39	5.0007.610.011	-2
0:13:40	5.0007.510.011	2
0:13:40	5.0007.610.011	-2
0:13:41	5.0007.510.011	2
0:13:41	5.0007.610.011	1
0:13:41	5.0007.610.011	1
0:13:42	5.0007.610.011	4
0:13:42	5.0007.610.011	3
0:13:42	5.0007.510.011	2
0:13:42	5.0007.610.011	1
0:13:42	5.0007.610.011	3
0:13:43	5.0007.510.011	1
0:13:43	5.0007.510.011	1
0:13:43	5.0007.610.011	1
0:13:43	5.0007.510.011	2
0:13:44	5.0007.610.011	2
0:13:44	5.0007.510.011	2
0:13:44	5.0007.510.011	1
0:13:44	5.0007.610.011	-2
0:13:45	5.0007.510.011	3
0:13:45	5.0007.510.011	2
0:13:45	5.0007.510.011	1
0:13:46	5.0007.610.011	1
0:13:46	5.0007.610.011	3
0:13:46	5.0007.510.011	2
0:13:46	5.0007.510.011	5
0:13:47	5.0007.510.011	1
0:13:47	5.0007.610.011	1
0:13:47	5.0007.610.011	1
0:13:48	5.0007.510.011	2
0:13:48	5.0007.510.011	1
0:13:48	5.0007.610.011	3
0:13:49	5.0007.610.011	5
0:13:49	5.0007.610.011	2
0:13:49	5.0007.510.011	1
0:13:49	5.0007.610.011	-2
0:13:50	5.0007.510.011	9
0:13:50	5.0007.610.011	1
0:13:50	5.0007.610.011	1
0:13:50	5.0007.610.011	1
0:13:50	5.0007.610.011	-2
0:13:51	5.0007.510.011	3
0:13:51	5.0007.610.011	3
0:13:51	5.0007.510.011	1
0:13:51	5.0007.610.011	-2
0:13:52	5.0007.510.011	1
0:13:52	5.0007.610.011	-2
0:13:53	5.0007.510.011	1
0:13:53	5.0007.610.011	1
0:13:53	5.0007.510.011	7
0:13:53	5.0007.510.011	2
0:13:53	5.0007.510.011	1
0:13:53	5.0007.510.011	2
0:13:53	5.0007.510.011	2
0:13:53	5.0007.610.011	2
0:13:54	5.0007.610.011	3
0:13:55	5.0007.610.011	1
0:13:55	5.0007.610.011	2
0:13:55	5.0007.510.011	1
0:13:55	5.0007.610.011	-2
0:13:56	5.0007.510.011	3
0:13:56	5.0007.510.011	1
0:13:57	5.0007.510.011	1
0:13:57	5.0007.610.011	2
0:13:57	5.0007.610.011	2
0:13:57	5.0007.610.011	-3
0:13:57	5.0007.610.011	-2
0:13:58	5.0007.510.011	3
0:13:58	5.0007.610.011	1
0:13:58	5.0007.610.011	2
0:13:58	5.0007.610.011	5
0:13:58	5.0007.610.011	1
0:13:59	5.0007.610.011	1
0:13:59	5.0007.610.011	1
0:13:59	5.0007.510.011	1
0:14:00	5.0007.510.011	2
0:14:00	5.0007.510.011	3
0:14:00	5.0007.510.011	2
0:14:00	5.0007.610.011	-2
0:14:01	5.0007.510.011	3
0:14:01	5.0007.510.011	2
0:14:01	5.0007.610.011	-3
0:14:02	5.0007.610.011	2
0:14:02	5.0007.510.011	2
0:14:02	5.0007.510.011	2
0:14:02	5.0007.510.011	1
0:14:02	5.0007.610.011	4
0:14:03	5.0007.610.011	2
0:14:03	5.0007.610.011	-3
0:14:03	5.0007.610.011	-1
0:14:04	5.0007.610.011	4
0:14:04	5.0007.510.011	2
0:14:05	5.0007.510.011	1
0:14:05	5.0007.610.011	4
0:14:05	5.0007.510.011	6
0:14:05	5.0007.610.011	-2
0:14:06	5.0007.610.011	1
0:14:06	5.0007.610.011	1
0:14:06	5.0007.510.011	2
0:14:06	5.0007.610.011	-2
0:14:07	5.0007.610.011	2
0:14:07	5.0007.510.011	1
0:14:07	5.0007.610.011	1
0:14:07	5.0007.610.011	-1
0:14:08	5.0007.610.011	5
0:14:08	5.0007.510.011	4
0:14:08	5.0007.610.011	2
0:14:08	5.0007.610.011	-1
0:14:09	5.0007.510.011	1
0:14:10	5.0007.610.011	3
0:14:10	5.0007.610.011	2
0:14:10	5.0007.510.011	1
0:14:10	5.0007.510.011	4
0:14:10	5.0007.510.011	1
0:14:10	5.0007.610.011	1
0:14:10	5.0007.510.011	1
0:14:11	5.0007.610.011	1
0:14:11	5.0007.510.011	3
0:14:11	5.0007.610.011	-1
0:14:12	5.0007.610.011	3
0:14:12	5.0007.610.011	2
0:14:12	5.0007.510.011	1
0:14:12	5.0007.610.011	-1
0:14:13	5.0007.610.011	2
0:14:14	5.0007.510.011	2
0:14:14	5.0007.510.011	1
0:14:14	5.0007.510.011	3
0:14:14	5.0007.610.011	6
0:14:14	5.0007.610.011	-3
0:14:15	5.0007.510.011	1
0:14:15	5.0007.610.011	1
0:14:16	5.0007.610.011	2
0:14:16	5.0007.610.011	3
0:14:16	5.0007.510.011	1
0:14:16	5.0007.610.011	1
0:14:16	5.0007.610.011	1
0:14:16	5.0007.510.011	1
0:14:17	5.0007.610.011	1
0:14:17	5.0007.510.011	1
0:14:19	5.0007.510.011	1
0:14:19	5.0007.510.011	2
0:14:19	5.0007.510.011	2
0:14:19	5.0007.610.011	1
0:14:20	5.0007.510.011	1
0:14:20	5.0007.510.011	3
0:14:20	5.0007.610.011	3
0:14:21	5.0007.510.011	1
0:14:21	5.0007.610.011	1
0:14:21	5.0007.510.011	1
0:14:21	5.0007.610.011	1
0:14:21	5.0007.610.011	-1
0:14:22	5.0007.610.011	1
0:14:22	5.0007.510.011	4
0:14:22	5.0007.510.011	4
0:14:22	5.0007.510.011	2
0:14:22	5.0007.610.011	1
0:14:23	5.0007.510.011	2
0:14:23	5.0007.610.011	-2
0:14:24	5.0007.610.011	6
0:14:24	5.0007.610.011	1
0:14:24	5.0007.610.011	1
0:14:24	5.0007.610.011	3
0:14:24	5.0007.610.011	-1
0:14:24	5.0007.610.011	-2
0:14:25	5.0007.610.011	3
0:14:25	5.0007.610.011	2
0:14:25	5.0007.510.011	2
0:14:25	5.0007.610.011	1
0:14:25	5.0007.610.011	-2
0:14:26	5.0007.510.011	1
0:14:26	5.0007.610.011	2
0:14:26	5.0007.510.011	4
0:14:26	5.0007.610.011	2
0:14:26	5.0007.610.011	2
0:14:26	5.0007.610.011	-1
0:14:27	5.0007.510.011	3
0:14:27	5.0007.610.011	1
0:14:27	5.0007.510.011	4
0:14:27	5.0007.610.011	2
0:14:27	5.0007.610.011	1
0:14:27	5.0007.610.011	-2
0:14:27	5.0007.610.011	-2
0:14:28	5.0007.610.011	1
0:14:28	5.0007.610.011	1
0:14:28	5.0007.610.011	1
0:14:29	5.0007.510.011	5
0:14:29	5.0007.610.011	2
0:14:29	5.0007.510.011	1
0:14:29	5.0007.610.011	-2
0:14:30	5.0007.610.011	2
0:14:30	5.0007.510.011	5
0:14:30	5.0007.610.011	-2
0:14:31	5.0007.510.011	4
0:14:31	5.0007.610.011	3
0:14:31	5.0007.510.011	1
0:14:32	5.0007.510.011	3
0:14:32	5.0007.510.011	7
0:14:32	5.0007.510.011	2
0:14:33	5.0007.510.011	1
0:14:33	5.0007.510.011	1
0:14:33	5.0007.610.011	2
0:14:33	5.0007.610.011	5
0:14:33	5.0007.510.011	1
0:14:33	5.0007.510.011	1
0:14:33	5.0007.610.011	5
0:14:33	5.0007.610.011	-2
0:14:34	5.0007.610.011	2
0:14:34	5.0007.610.011	-1
0:14:35	5.0007.610.011	1
0:14:35	5.0007.510.011	3
0:14:35	5.0007.510.011	1
0:14:35	5.0007.610.011	1
0:14:36	5.0007.510.011	4
0:14:36	5.0007.610.011	1
0:14:36	5.0007.610.011	1
0:14:37	5.0007.510.011	2
0:14:37	5.0007.610.011	1
0:14:37	5.0007.510.011	1
0:14:37	5.0007.510.011	1
0:14:39	5.0007.610.011	3
0:14:39	5.0007.510.011	1
0:14:39	5.0007.610.011	1
0:14:39	5.0007.510.011	1
0:14:39	5.0007.510.011	2
0:14:40	5.0007.510.011	1
0:14:40	5.0007.610.011	-2
0:14:40	5.0007.610.011	-2
0:14:41	5.0007.510.011	2
0:14:41	5.0007.510.011	1
0:14:41	5.0007.610.011	-2
0:14:42	5.0007.510.011	1
0:14:42	5.0007.510.011	1
0:14:43	5.0007.610.011	1
0:14:43	5.0007.510.011	2
0:14:43	5.0007.610.011	1
0:14:43	5.0007.610.011	-2
0:14:44	5.0007.610.011	3
0:14:44	5.0007.510.011	1
0:14:44	5.0007.510.011	1
0:14:44	5.0007.610.011	3
0:14:44	5.0007.510.011	2
0:14:44	5.0007.610.011	2
0:14:45	5.0007.510.011	2
0:14:45	5.0007.610.011	-3
0:14:46	5.0007.610.011	1
0:14:46	5.0007.610.011	1
0:14:46	5.0007.610.011	1
0:14:46	5.0007.510.011	1
0:14:46	5.0007.610.011	11
0:14:46	5.0007.610.011	2
0:14:47	5.0007.510.011	1
0:14:47	5.0007.510.011	7
0:14:47	5.0007.610.011	5
0:14:47	5.0007.610.011	-2
0:14:48	5.0007.510.011	1
0:14:48	5.0007.610.011	1
0:14:48	5.0007.510.011	1
0:14:48	5.0007.510.011	2
0:14:49	5.0007.510.011	3
0:14:49	5.0007.510.011	1
0:14:49	5.0007.510.011	2
0:14:49	5.0007.610.011	1
0:14:49	5.0007.610.011	1
0:14:49	5.0007.510.011	1
0:14:49	5.0007.610.011	2
0:14:50	5.0007.510.011	2
0:14:50	5.0007.610.011	1
0:14:50	5.0007.610.011	-3
0:14:51	5.0007.510.011	6
0:14:52	5.0007.610.011	4
0:14:52	5.0007.510.011	1
0:14:52	5.0007.610.011	5
0:14:53	5.0007.510.011	2
0:14:53	5.0007.510.011	2
0:14:53	5.0007.610.011	1
0:14:53	5.0007.610.011	3
0:14:53	5.0007.610.011	-3
0:14:54	5.0007.610.011	1
0:14:54	5.0007.610.011	3
0:14:54	5.0007.610.011	2
0:14:54	5.0007.510.011	1
0:14:54	5.0007.610.011	1
0:14:55	5.0007.610.011	2
0:14:55	5.0007.610.011	1
0:14:55	5.0007.510.011	1
0:14:55	5.0007.510.011	1
0:14:55	5.0007.610.011	1
0:14:55	5.0007.510.011	3
0:14:55	5.0007.610.011	-3
0:14:56	5.0007.510.011	3
0:14:56	5.0007.510.011	2
0:14:56	5.0007.510.011	1
0:14:57	5.0007.610.011	1
0:14:58	5.0007.510.011	5
0:14:58	5.0007.510.011	2
0:14:58	5.0007.510.011	3
0:14:58	5.0007.610.011	-2
0:14:59	5.0007.610.011	1
0:14:59	5.0007.610.011	2
0:14:59	5.0007.610.011	1
0:14:59	5.0007.510.011	2
0:14:59	5.0007.610.011	-2
0:15:00	5.0007.610.011	2
0:15:00	5.0007.510.011	5
0:15:00	5.0007.610.011	1
0:15:00	5.0007.610.011	1
0:15:01	5.0007.610.011	3
0:15:01	5.0007.610.011	1
0:15:02	5.0007.610.011	3
0:15:02	5.0007.610.011	1
0:15:02	5.0007.510.011	1
0:15:03	5.0007.510.011	1
0:15:04	5.0007.510.011	2
0:15:04	5.0007.510.011	1
0:15:04	5.0007.510.011	3
0:15:05	5.0007.610.011	-2
0:15:06	5.0007.510.011	3
0:15:06	5.0007.610.011	3
0:15:06	5.0007.510.011	1
0:15:06	5.0007.610.011	-3
0:15:06	5.0007.610.011	-2
0:15:07	5.0007.610.011	1
0:15:07	5.0007.610.011	2
0:15:07	5.0007.510.011	1
0:15:07	5.0007.610.011	1
0:15:08	5.0007.510.011	1
0:15:08	5.0007.610.011	2
0:15:08	5.0007.510.011	3
0:15:08	5.0007.510.011	3
0:15:08	5.0007.610.011	1
0:15:08	5.0007.610.011	-2
0:15:09	5.0007.510.011	3
0:15:10	5.0007.610.011	3
0:15:10	5.0007.610.011	1
0:15:10	5.0007.610.011	-2
0:15:11	5.0007.510.011	5
0:15:11	5.0007.610.011	2
0:15:11	5.0007.510.011	3
0:15:11	5.0007.510.011	7
0:15:11	5.0007.610.011	4
0:15:11	5.0007.610.011	1
0:15:11	5.0007.610.011	-2
0:15:11	5.0007.610.011	-2
0:15:12	5.0007.510.011	1
0:15:12	5.0007.510.011	2
0:15:12	5.0007.510.011	1
0:15:12	5.0007.610.011	1
0:15:13	5.0007.610.011	1
0:15:13	5.0007.510.011	2
0:15:13	5.0007.510.011	3
0:15:13	5.0007.510.011	7
0:15:13	5.0007.610.011	3
0:15:14	5.0007.610.011	1
0:15:14	5.0007.510.011	3
0:15:14	5.0007.610.011	1
0:15:14	5.0007.510.011	1
0:15:14	5.0007.510.011	1
0:15:14	5.0007.610.011	4
0:15:14	5.0007.510.011	1
0:15:14	5.0007.610.011	-3
0:15:15	5.0007.510.011	1
0:15:15	5.0007.610.011	1
0:15:15	5.0007.510.011	2
0:15:15	5.0007.610.011	-2
0:15:16	5.0007.610.011	5
0:15:16	5.0007.610.011	-1
0:15:17	5.0007.510.011	1
0:15:17	5.0007.610.011	-2
0:15:18	5.0007.610.011	1
0:15:18	5.0007.610.011	1
0:15:18	5.0007.610.011	1
0:15:18	5.0007.510.011	1
0:15:19	5.0007.610.011	1
0:15:20	5.0007.610.011	1
0:15:20	5.0007.610.011	2
0:15:20	5.0007.610.011	2
0:15:20	5.0007.510.011	2
0:15:20	5.0007.610.011	4
0:15:20	5.0007.510.011	2
0:15:20	5.0007.610.011	-3
0:15:21	5.0007.510.011	3
0:15:21	5.0007.510.011	1
0:15:21	5.0007.510.011	1
0:15:21	5.0007.510.011	1
0:15:21	5.0007.610.011	-1
0:15:21	5.0007.610.011	-2
0:15:21	5.0007.610.011	-2
0:15:21	5.0007.610.011	-2
0:15:22	5.0007.610.011	1
0:15:23	5.0007.610.011	1
0:15:23	5.0007.610.011	1
0:15:23	5.0007.610.011	1
0:15:23	5.0007.510.011	2
0:15:23	5.0007.610.011	1
0:15:23	5.0007.510.011	2
0:15:24	5.0007.610.011	9
0:15:24	5.0007.610.011	1
0:15:24	5.0007.610.011	1
0:15:24	5.0007.610.011	5
0:15:25	5.0007.510.011	1
0:15:25	5.0007.610.011	2
0:15:26	5.0007.610.011	1
0:15:26	5.0007.610.011	2
0:15:26	5.0007.510.011	1
0:15:26	5.0007.610.011	1
0:15:27	5.0007.610.011	1
0:15:27	5.0007.610.011	1
0:15:27	5.0007.510.011	1
0:15:27	5.0007.510.011	2
0:15:27	5.0007.510.011	4
0:15:27	5.0007.510.011	1
0:15:27	5.0007.610.011	1
0:15:28	5.0007.510.011	1
0:15:28	5.0007.510.011	1
0:15:29	5.0007.610.011	2
0:15:30	5.0007.510.011	2
0:15:30	5.0007.510.011	3
0:15:30	5.0007.610.011	2
0:15:31	5.0007.510.011	1
0:15:31	5.0007.510.011	2
0:15:31	5.0007.610.011	6
0:15:32	5.0007.510.011	2
0:15:32	5.0007.510.011	2
0:15:32	5.0007.510.011	1
0:15:32	5.0007.510.011	2
0:15:32	5.0007.610.011	-2
0:15:33	5.0007.510.011	1
0:15:33	5.0007.610.011	1
0:15:33	5.0007.610.011	1
0:15:33	5.0007.610.011	2
0:15:33	5.0007.610.011	1
0:15:34	5.0007.610.011	3
0:15:34	5.0007.510.011	1
0:15:34	5.0007.610.011	1
0:15:34	5.0007.610.011	1
0:15:35	5.0007.510.011	1
0:15:35	5.0007.610.011	1
0:15:35	5.0007.610.011	-1
0:15:36	5.0007.610.011	2
0:15:36	5.0007.610.011	-2
0:15:37	5.0007.510.011	2
0:15:37	5.0007.610.011	1
0:15:37	5.0007.510.011	1
0:15:37	5.0007.610.011	1
0:15:37	5.0007.510.011	1
0:15:37	5.0007.610.011	1
0:15:37	5.0007.510.011	3
0:15:38	5.0007.610.011	8
0:15:38	5.0007.510.011	1
0:15:38	5.0007.510.011	3
0:15:38	5.0007.510.011	4
0:15:38	5.0007.610.011	1
0:15:38	5.0007.610.011	-3
0:15:38	5.0007.610.011	-2
0:15:39	5.0007.510.011	1
0:15:40	5.0007.510.011	4
0:15:40	5.0007.610.011	2
0:15:40	5.0007.510.011	5
0:15:41	5.0007.510.011	1
0:15:41	5.0007.510.011	5
0:15:41	5.0007.610.011	2
0:15:41	5.0007.610.011	1
0:15:41	5.0007.610.011	1
0:15:42	5.0007.610.011	1
0:15:42	5.0007.610.011	2
0:15:42	5.0007.610.011	-2
0:15:43	5.0007.510.011	2
0:15:43	5.0007.610.011	2
0:15:43	5.0007.610.011	1
0:15:43	5.0007.610.011	-2
0:15:44	5.0007.610.011	2
0:15:44	5.0007.610.011	1
0:15:44	5.0007.510.011	3
0:15:44	5.0007.610.011	1
0:15:45	5.0007.610.011	2
0:15:45	5.0007.610.011	1
0:15:45	5.0007.510.011	1
0:15:46	5.0007.610.011	1
0:15:46	5.0007.510.011	2
0:15:47	5.0007.610.011	2
0:15:47	5.0007.610.011	1
0:15:47	5.0007.510.011	2
0:15:47	5.0007.610.011	-1
0:15:48	5.0007.610.011	2
0:15:48	5.0007.610.011	1
0:15:49	5.0007.610.011	1
0:15:49	5.0007.510.011	1
0:15:49	5.0007.610.011	1
0:15:50	5.0007.510.011	1
0:15:50	5.0007.610.011	1
0:15:50	5.0007.510.011	5
0:15:51	5.0007.610.011	1
0:15:51	5.0007.610.011	2
0:15:51	5.0007.510.011	4
0:15:51	5.0007.610.011	-2
0:15:52	5.0007.610.011	1
0:15:52	5.0007.510.011	2
0:15:53	5.0007.610.011	1
0:15:53	5.0007.510.011	1
0:15:53	5.0007.510.011	9
0:15:53	5.0007.610.011	2
0:15:54	5.0007.510.011	2
0:15:54	5.0007.610.011	4
0:15:54	5.0007.510.011	3
0:15:54	5.0007.510.011	1
0:15:54	5.0007.510.011	1
0:15:54	5.0007.610.011	1
0:15:54	5.0007.610.011	-1
0:15:55	5.0007.610.011	1
0:15:55	5.0007.510.011	9
0:15:55	5.0007.510.011	1
0:15:55	5.0007.510.011	3
0:15:55	5.0007.610.011	4
0:15:55	5.0007.610.011	-1
0:15:56	5.0007.610.011	4
0:15:56	5.0007.510.011	2
0:15:57	5.0007.610.011	1
0:15:57	5.0007.610.011	2
0:15:58	5.0007.510.011	1
0:15:58	5.0007.510.011	3
0:15:58	5.0007.510.011	1
0:15:59	5.0007.510.011	2
0:15:59	5.0007.610.011	5
0:15:59	5.0007.510.011	5
0:15:59	5.0007.610.011	1
0:15:59	5.0007.510.011	6
0:15:59	5.0007.610.011	-2
0:16:00	5.0007.510.011	1
0:16:00	5.0007.610.011	2
0:16:00	5.0007.610.011	2
0:16:00	5.0007.610.011	7
0:16:01	5.0007.610.011	4
0:16:01	5.0007.510.011	4
0:16:02	5.0007.610.011	1
0:16:02	5.0007.510.011	3
0:16:02	5.0007.610.011	-2
0:16:03	5.0007.610.011	-2
0:16:04	5.0007.610.011	1
0:16:04	5.0007.610.011	1
0:16:04	5.0007.510.011	1
0:16:04	5.0007.610.011	1
0:16:04	5.0007.510.011	2
0:16:04	5.0007.510.011	1
0:16:04	5.0007.510.011	2
0:16:04	5.0007.610.011	-2
0:16:05	5.0007.510.011	1
0:16:05	5.0007.610.011	1
0:16:05	5.0007.610.011	1
0:16:05	5.0007.610.011	2
0:16:05	5.0007.610.011	1
0:16:05	5.0007.610.011	-2
0:16:06	5.0007.510.011	2
0:16:06	5.0007.510.011	1
0:16:06	5.0007.610.011	1
0:16:07	5.0007.610.011	3
0:16:07	5.0007.510.011	1
0:16:07	5.0007.510.011	1
0:16:07	5.0007.510.011	2
0:16:08	5.0007.510.011	1
0:16:08	5.0007.610.011	4
0:16:08	5.0007.610.011	1
0:16:08	5.0007.510.011	6
0:16:08	5.0007.510.011	2
0:16:08	5.0007.610.011	-2
0:16:09	5.0007.510.011	2
0:16:09	5.0007.610.011	5
0:16:09	5.0007.510.011	4
0:16:10	5.0007.510.011	1
0:16:11	5.0007.610.011	2
0:16:11	5.0007.510.011	1
0:16:11	5.0007.610.011	2
0:16:12	5.0007.510.011	1
0:16:12	5.0007.610.011	2
0:16:12	5.0007.610.011	3
0:16:12	5.0007.610.011	-2
0:16:12	5.0007.610.011	-2
0:16:13	5.0007.510.011	1
0:16:13	5.0007.610.011	2
0:16:14	5.0007.510.011	3
0:16:14	5.0007.510.011	1
0:16:14	5.0007.510.011	1
0:16:14	5.0007.610.011	-2
0:16:15	5.0007.510.011	3
0:16:15	5.0007.610.011	1
0:16:15	5.0007.510.011	2
0:16:16	5.0007.510.011	6
0:16:16	5.0007.510.011	1
0:16:16	5.0007.510.011	2
0:16:16	5.0007.610.011	1
0:16:16	5.0007.610.011	2
0:16:16	5.0007.610.011	-2
0:16:17	5.0007.610.011	1
0:16:17	5.0007.610.011	1
0:16:18	5.0007.510.011	1
0:16:18	5.0007.510.011	2
0:16:18	5.0007.610.011	-2
0:16:19	5.0007.610.011	1
0:16:19	5.0007.610.011	3
0:16:19	5.0007.510.011	3
0:16:19	5.0007.610.011	1
0:16:19	5.0007.610.011	1
0:16:20	5.0007.510.011	1
0:16:20	5.0007.610.011	3
0:16:21	5.0007.610.011	3
0:16:21	5.0007.610.011	2
0:16:22	5.0007.510.011	3
0:16:22	5.0007.610.011	4
0:16:22	5.0007.510.011	1
0:16:22	5.0007.510.011	2
0:16:22	5.0007.510.011	1
0:16:22	5.0007.610.011	3
0:16:22	5.0007.510.011	4
0:16:22	5.0007.610.011	-2
0:16:22	5.0007.610.011	-1
0:16:23	5.0007.510.011	1
0:16:23	5.0007.510.011	1
0:16:23	5.0007.610.011	3
0:16:24	5.0007.610.011	2
0:16:25	5.0007.610.011	2
0:16:25	5.0007.510.011	2
0:16:25	5.0007.610.011	1
0:16:26	5.0007.610.011	1
0:16:26	5.0007.510.011	1
0:16:27	5.0007.510.011	1
0:16:27	5.0007.610.011	2
0:16:27	5.0007.510.011	1
0:16:27	5.0007.510.011	2
0:16:28	5.0007.510.011	1
0:16:28	5.0007.610.011	3
0:16:29	5.0007.510.011	3
0:16:29	5.0007.610.011	1
0:16:29	5.0007.610.011	2
0:16:29	5.0007.510.011	1
0:16:29	5.0007.510.011	1
0:16:30	5.0007.610.011	1
0:16:30	5.0007.610.011	1
0:16:30	5.0007.610.011	2
0:16:30	5.0007.510.011	1
0:16:30	5.0007.610.011	-1
0:16:30	5.0007.610.011	-3
0:16:31	5.0007.610.011	3
0:16:31	5.0007.610.011	1
0:16:31	5.0007.610.011	1
0:16:31	5.0007.510.011	5
0:16:31	5.0007.610.011	7
0:16:31	5.0007.610.011	4
0:16:31	5.0007.510.011	3
0:16:31	5.0007.610.011	-2
0:16:32	5.0007.510.011	1
0:16:32	5.0007.610.011	1
0:16:32	5.0007.610.011	3
0:16:33	5.0007.510.011	2
0:16:33	5.0007.610.011	1
0:16:33	5.0007.510.011	2
0:16:33	5.0007.510.011	1
0:16:33	5.0007.610.011	2
0:16:33	5.0007.610.011	-2
0:16:34	5.0007.610.011	3
0:16:34	5.0007.610.011	1
0:16:34	5.0007.510.011	2
0:16:34	5.0007.610.011	4
0:16:35	5.0007.610.011	4
0:16:35	5.0007.510.011	2
0:16:35	5.0007.610.011	-3
0:16:36	5.0007.610.011	1
0:16:36	5.0007.510.011	5
0:16:36	5.0007.610.011	1
0:16:36	5.0007.610.011	3
0:16:36	5.0007.510.011	3
0:16:37	5.0007.610.011	1
0:16:37	5.0007.610.011	6
0:16:37	5.0007.610.011	1
0:16:37	5.0007.510.011	2
0:16:38	5.0007.510.011	1
0:16:38	5.0007.510.011	6
0:16:38	5.0007.610.011	2
0:16:39	5.0007.510.011	5
0:16:39	5.0007.510.011	1
0:16:40	5.0007.510.011	1
0:16:40	5.0007.510.011	1
0:16:40	5.0007.610.011	4
0:16:40	5.0007.610.011	1
0:16:40	5.0007.510.011	2
0:16:40	5.0007.610.011	3
0:16:40	5.0007.510.011	1
0:16:40	5.0007.510.011	2
0:16:41	5.0007.510.011	1
0:16:42	5.0007.510.011	3
0:16:42	5.0007.610.011	1
0:16:42	5.0007.510.011	4
0:16:42	5.0007.610.011	-2
0:16:42	5.0007.610.011	-2
0:16:43	5.0007.610.011	1
0:16:43	5.0007.510.011	2
0:16:43	5.0007.610.011	2
0:16:43	5.0007.510.011	1
0:16:43	5.0007.610.011	2
0:16:43	5.0007.610.011	9
0:16:43	5.0007.610.011	2
0:16:43	5.0007.510.011	4
0:16:43	5.0007.510.011	1
0:16:44	5.0007.510.011	1
0:16:45	5.0007.510.011	2
0:16:45	5.0007.510.011	1
0:16:46	5.0007.610.011	3
0:16:46	5.0007.510.011	1
0:16:46	5.0007.610.011	1
0:16:46	5.0007.610.011	9
0:16:47	5.0007.510.011	1
0:16:47	5.0007.510.011	2
0:16:47	5.0007.610.011	1
0:16:47	5.0007.610.011	2
0:16:47	5.0007.510.011	3
0:16:47	5.0007.610.011	-2
0:16:48	5.0007.610.011	2
0:16:48	5.0007.510.011	2
0:16:48	5.0007.610.011	1
0:16:49	5.0007.610.011	4
0:16:49	5.0007.610.011	1
0:16:50	5.0007.610.011	1
0:16:50	5.0007.510.011	1
0:16:50	5.0007.510.011	1
0:16:51	5.0007.610.011	2
0:16:51	5.0007.610.011	1
0:16:51	5.0007.610.011	2
0:16:52	5.0007.610.011	2
0:16:52	5.0007.510.011	1
0:16:52	5.0007.610.011	2
0:16:52	5.0007.510.011	3
0:16:52	5.0007.610.011	-2
0:16:53	5.0007.510.011	1
0:16:53	5.0007.610.011	2
0:16:53	5.0007.610.011	1
0:16:53	5.0007.510.011	2
0:16:53	5.0007.610.011	-2
0:16:53	5.0007.610.011	-2
0:16:54	5.0007.610.011	1
0:16:54	5.0007.510.011	1
0:16:54	5.0007.610.011	2
0:16:55	5.0007.610.011	1
0:16:55	5.0007.510.011	3
0:16:55	5.0007.610.011	5
0:16:56	5.0007.610.011	2
0:16:56	5.0007.510.011	1
0:16:56	5.0007.510.011	1
0:16:56	5.0007.510.011	2
0:16:56	5.0007.610.011	1
0:16:56	5.0007.610.011	2
0:16:57	5.0007.610.011	1
0:16:57	5.0007.510.011	5
0:16:57	5.0007.610.011	2
0:16:58	5.0007.510.011	1
0:16:58	5.0007.510.011	4
0:16:58	5.0007.510.011	1
0:16:58	5.0007.510.011	2
0:16:58	5.0007.510.011	2
0:16:58	5.0007.610.011	1
0:16:58	5.0007.610.011	6
0:17:00	5.0007.610.011	1
0:17:00	5.0007.510.011	3
0:17:00	5.0007.610.011	1
0:17:00	5.0007.510.011	1
0:17:00	5.0007.510.011	2
0:17:01	5.0007.510.011	4
0:17:01	5.0007.510.011	1
0:17:01	5.0007.610.011	1
0:17:01	5.0007.510.011	1
0:17:01	5.0007.510.011	2
0:17:01	5.0007.510.011	1
0:17:02	5.0007.510.011	1
0:17:02	5.0007.610.011	1
0:17:02	5.0007.510.011	1
0:17:02	5.0007.610.011	1
0:17:02	5.0007.610.011	1
0:17:02	5.0007.610.011	-2
